Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
11.9,7.35,104984.1,6910,3094,0,5999.99895,32.957226,11.953699,82600.06062,19369.59509,107550031.2,4809531.096,0,24,79,0
3.35,154.41,631.03,4,4,0,1.4,0.5625,0.561745,2.246978396,0.003021604,0,0,0,0,0,0
0,0,65.22,1,1,0,0.084,0.084,0.083496,0.083496,0.000504,0,0,0,0,0,0
0,2400.69,319291.68,0,133,1,0.554388,0.226261,0,0,30.09274594,1.322496777,0,0,0,2,0
0,713.97,653999.4,0,916,1,21.186786,4.507002,0,0,4128.413798,1.139149536,0,0,0,1,0
160.19,0,320.38,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
258.18,7432.27,717997.63,75,94,0,1.106808,0.796774,0.997699,74.82741897,0.069292884,7.193521191,0,0,0,2,0
0,42.89,428853.5,0,9999,1,2000.300708,15.89927,0,0,158976.7998,0,0,0,0,0,0
22.84,0,68.53,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
9677.46,48664.48,534754.92,10,9,0,95,30.288924,27.358748,273.5874791,-0.987166332,8748.930162,10648.93016,0,2,3,0
12.92,5178.15,25955.37,5,5,0,3.095,1.635,1.634548,8.172738,0.002262,0,0,0,0,0,0
18141.61,597.22,512742.87,28,8,0,36,14.44875,6.036786,169.03,-53.44,1262633.957,20080,0,2,40,0
0,1459.08,192598.72,0,132,1,0.814071,0.430866,0,0,56.87433321,1.998201519,0,0,0,2,0
36.59,0.23,73.65,2,2,0,55.430474,50.5,50.499496,100.998992,0.001008,0,0,0,0,0,0
112245.07,236845.37,1010224.53,9,4,0,1.095,0.4535,0.244444,2.2,-0.386,509.0083328,0,0,0,7,0
161.55,0.82,324.73,2,2,0,85.132927,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
41763.34,1829.21,732235.93,16,35,0,200,8.107488,17.734643,283.7542866,0.007792037,3249.684004,0,0,0,5,0
0,1482.24,200102.05,0,135,1,1.020135,0.41171,0,0,55.5808225,1.430299378,0,0,0,2,0
4.36,47991.36,431961.45,9,9,0,2.04417,0.463035,0.462048,4.158436038,0.008878962,0,0,0,0,0,0
105.12,0.93,317.23,3,2,0,56.407505,50.5,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
178.66,2838.98,252945.68,81,84,0,0.102057,0.098713,0.101949,8.257843166,0.034041007,0,0,0,0,0,0
15829.14,0,205778.77,13,1,0,1.992646,1.992646,0.152289,1.97975086,0.01289563,3.85E-08,1.93E-08,0,2,2,0
3970.66,7973.11,87545.32,10,6,0,0.294118,0.07689,0.045256,0.452560546,0.008781524,8994.437502,106.4375021,0,5,6,0
0,0,12.73,1,1,0,7.3451,7.3451,7.344596,7.34459599,0.000504,0,0,0,0,0,0
653.62,123343.29,996550.57,15,8,0,1.834539,0.734178,0.391142,5.86712686,0.00630005,0,0,0,0,0,0
1.05,14116.65,56470.8,4,4,0,4381.559004,1285.192428,1285.191378,5140.765513,0.0042,0,0,0,0,0,0
3808.67,11213,1069495.47,60,75,0,0.206886,0.193758,0.241847,14.51081063,0.021005017,4.100294832,0,0,0,2,0
6574.78,8050.08,478066.45,47,21,0,7.35,1.869039,0.832368,39.1213,0.1285154,395782.3796,395139.4569,0,15,24,0
728.08,17127.97,285696.68,16,16,0,11.441438,3.876323,3.875441,62.00705456,0.01410937,0,0,0,0,0,0
9106.47,3514,1138114.22,108,44,0,260.04873,16.773469,7.023242,758.5100834,-20.47743174,934220.347,12933.53808,0,22,91,0
9212.79,54910.26,779055.92,19,11,0,11.18116,1.520483,0.879863,16.71739253,0.00791532,0,0,0,0,0,0
5592.35,9766.23,980519.25,95,46,0,43.238,3.804253,1.838951,174.7003225,0.295338461,12215792.59,11336543.11,0,38,39,0
1295.89,1461.84,982399.87,449,274,0,471,10.838602,6.777296,3043.005685,-73.22864042,1558011309,4128831.928,0,79,83,0
335170.12,7805.43,685951.1,2,2,0,0.606717,0.306204,0.305349,0.61069721,0.00171,149.9929033,0,0,0,4,0
0,8337.42,200098.17,0,24,1,1.003651,0.871926,0,0,20.92622695,1.254936351,0,0,0,2,0
1.63,0,4.9,3,2,0,1899.626415,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
21.63,0,64.9,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
10.49,11021.21,110317,10,10,0,5,1.253238,1.252781,12.52781185,0.004564331,0,0,0,0,0,0
719.5,4656.28,317849.67,47,61,0,0.995078,0.112446,0.145331,6.83056505,0.028670802,0,0,0,0,0,0
1.46,0,4.37,3,2,0,1057.647105,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,4355.56,30488.93,0,7,1,1.4839,0.898342,0,0,6.288394248,0,0,0,0,0,0
23.98,4918,849924.4,168,172,0,113.280757,1.571069,1.607609,270.0782815,0.14553,0.01,0,0,0,1,0
32.78,0,65.57,2,1,0,101,101,50.499475,100.99895,0.00105,0,0,0,0,0,0
0,0,63.27,1,1,0,2.302255,2.302255,2.301611,2.30161077,0.00064448,0,0,0,0,0,0
41.19,1024.63,803294.3,746,754,0,4,0.047271,0.046467,34.66455566,0.978114885,297.4132,297.4132,0,1,1,0
14140.12,3958.4,251685.7,15,10,0,16,2.052739,2.433239,36.49857847,-15.97119346,7852.255549,5155.243284,0,5,3,0
0,0,47.4,1,1,0,0.179477,0.179477,0.178973,0.17897283,0.000504,0,0,0,0,0,0
0,0,1.87,1,1,0,0.024955,0.024955,0.024483,0.024483364,0.000471636,0,0,0,0,0,0
6.43,29156.1,262456.37,8,9,0,10.76767,4.004047,4.503407,36.02725313,0.00916787,0,0,0,0,0,0
188.62,5758.5,966651.38,118,164,0,3,0.733921,1.016153,119.906025,0.457015462,367.0570233,0,0,0,4,0
0,28.14,281354.63,0,9999,1,0.002108,0,0,0,0.00477722,17311554.62,0,0,0,48,0
206760.65,44272.81,959861,4,3,0,0.995,0.531028,0.397686,1.590745741,0.002337049,96.17659897,0,0,0,2,0
157.54,0,315.08,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
4.09,0,12.27,3,2,0,1339.577573,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
6.59,174937.65,699776.93,4,4,0,0.005,0.0045,0,0,0.018,9.32E-11,9.31E-11,0,3,1,0
0,7285.41,291416.52,0,40,1,1.005712,0.840848,0,0,33.63391184,0.966108494,0,0,0,2,0
0,45351.53,226757.65,0,5,1,13.442145,5.168865,0,0,25.84432272,0.435337444,0,0,0,2,0
0,0,60322.48,1,1,0,1,1,0.999559,0.999559,0.000441,0.075326298,0,0,0,1,0
0,0,16.32,1,1,0,0.764885,0.764885,0.764381,0.76438112,0.000504,0,0,0,0,0,0
0,3943.23,283912.72,0,72,1,24.25,1.110981,0,0,79.99066032,32.11715773,0,0,0,5,0
23.74,0,71.22,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
161.5,0,323,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
5.72,45937.79,137830.55,3,3,0,0.350523,0.200034,0.196868,0.59060488,0.0094981,0,0,0,0,0,0
9743.92,8589.61,736430.4,65,12,0,1.83875,0.725616,0.300143,19.5093,-10.80191059,30095.83137,19389.3261,0,9,32,0
25.18,0.49,76.52,3,2,0,74.277548,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
10205.92,12357.92,980940.5,61,29,0,1.646574,0.299164,0.145679,8.886444352,-0.210687528,2264.639889,1079.383368,0,6,17,0
119.09,4533.01,918637.05,63,201,0,1.29067,0.260808,0.824716,51.95711164,0.465338611,369.0929139,0,0,0,5,0
0,1487.2,229028.6,0,154,1,1.171451,0.456811,0,0,70.34896046,1.973839788,0,0,0,2,0
14.38,3478.07,178086.42,49,51,0,0.250124,0.203622,0.208339,10.2085905,0.1761408,0,0,0,0,0,0
44457.57,70274.07,992417.35,16,4,0,10.5,7.42,2.583438,41.335,-11.655,128181.636,117661,0,4,16,0
86434.68,18362.04,956156.98,10,5,0,0.167345,0.108725,0.054057,0.540568232,0.003055968,723.9690542,723.9690542,0,2,2,0
17460.3,28168.94,561054.18,16,10,0,0.994043,0.190797,0.118626,1.898010221,0.009956352,0,4.39E-10,0,1,0,0
3.23,43519.25,130567.43,3,3,0,6,2.999667,2.999169,8.997505676,0.001494324,0,0,0,0,0,0
60.17,3236.85,1121321.98,238,342,0,5.116034,0.795512,1.142212,271.8465747,0.218632034,365,0,0,0,2,0
21.73,80136.92,320612.85,3,4,0,9.99,4.27175,5.69433,17.08298896,0.00401104,36.92035779,0,0,0,3,0
0,1791.89,245489.48,0,137,1,0.684174,0.258371,0,0,35.39688745,2.242354203,0,0,0,3,0
3122.59,21832.73,380600.28,24,14,0,29.276196,8.539663,4.979891,119.5173765,0.037907977,24396.82016,16843.54106,0,9,15,0
61241.12,36385.7,329266.17,3,4,0,10.234792,2.583898,3.444446,10.33333677,0.00225525,29.89859878,0,0,0,3,0
22.14,0,66.42,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,20.57,1,1,0,0.096365,0.096365,0.095924,0.095924,0.00044124,0,0,0,0,0,0
42221.36,23534.11,544730.98,9,7,0,25.273652,6.452346,5.017865,45.16078656,0.005634005,0,0,0,0,0,0
0,0,59.17,1,1,0,0.20013,0.20013,0.199626,0.199625556,0.000504,0,0,0,0,0,0
3.26,0.7,330.68,101,2,0,5896.537462,5000.5,99.019293,10000.94857,0.051429,0,0,0,0,0,0
19.39,0,58.17,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
13.13,0,52.53,4,1,0,101,101,25.249475,100.9979,0.0021,0,0,0,0,0,0
0,0,381.28,1,1,0,12.127577,12.127577,12.126957,12.12695678,0.00062,0,0,0,0,0,0
161.55,0.82,324.73,2,2,0,51.674802,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,0,3.3,1,1,0,1.726003,1.726003,1.725531,1.725531144,0.000471636,0,0,0,0,0,0
3096.26,6498.73,1347177.25,51,183,0,3.609315,0.487234,1.690314,86.20599999,2.957803389,540.7175365,0,0,0,10,0
0,30922.92,261635.62,1,4,0,4.007177,2.049838,10.197854,10.19785391,-1.9985,1517.142796,0,0,0,7,0
154.77,0,309.53,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,571.52,192603.35,0,337,1,2.422287,0.970548,0,0,327.0747187,6.13803727,0,0,0,2,0
0,17443.5,226765.5,0,13,1,15,3.808764,0,0,49.51392584,1.543082036,0,0,0,1,0
0,0,0,0,1,0,0.095,0.095,0,0,0.095,0,0,0,0,0,0
0,20775.82,270085.68,0,13,1,0.220174,0.092371,0,0,1.200820314,0,0,0,0,0,0
7004.52,1168.71,1137338.75,153,57,0,150.389231,20.588951,10.134104,1550.517844,-376.9476362,1484716.823,772292.3686,0,23,59,0
20.39,0,61.18,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
0,29440.4,88321.2,0,3,1,41.99,19.373477,0,0,58.1204304,0,0,0,0,0,0
3250.98,1387.43,951160.42,226,156,0,100,12.465098,8.868223,2004.21835,-59.66313367,20506303.07,15465620.12,0,33,56,0
0,0,5.45,1,1,0,0.0748,0.0748,0.074328,0.074328364,0.000471636,0,0,0,0,0,0
2.94,6888.75,317017.7,46,46,0,6.326244,1.574462,1.574042,72.40593698,0.019320004,0,0,0,0,0,0
165.75,0.06,331.75,2,4,0,36.999496,25.25,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
91.57,8541.86,716208.57,79,83,0,12,0.848211,0.938174,74.11575324,-3.714253244,0,0,0,0,0,0
23.24,0.78,71.27,3,2,0,84.776509,50.5,33.666148,100.9984444,0.001555573,0,0,0,0,0,0
10.53,16377.38,344146.08,21,21,0,50,11.571645,11.569287,242.9550172,0.049532776,0,0,0,0,0,0
14.03,3753.03,22588.37,5,6,0,40.186174,14.793943,17.747046,88.73523247,0.0284284,0,0,0,0,0,0
7.11,0,21.33,3,1,0,101,101,33.666121,100.998362,0.001638,0,0,0,0,0,0
0,1889.64,226757.38,0,120,1,0.61355,0.2495,0,0,29.94004981,0.705448312,0,0,0,2,0
0,0,57.7,1,1,0,0.48,0.48,0.479496,0.479496,0.000504,0,0,0,0,0,0
23.82,0.33,72.13,3,2,0,84.24873,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
105.03,0,315.08,3,1,0,101,101,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
4.83,168223.23,336456.13,2,2,0,19.94,12.4675,12.466225,24.9324492,0.002550798,0,0,0,0,0,0
33.62,293.51,654.25,2,2,0,36,34,33.999493,67.99898656,0.001013439,0,0,0,0,0,0
22.03,0,66.1,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
11.96,2306.89,472495.28,158,204,0,0.291688,0.057792,0.0733,11.58139046,0.208104523,0.01,0,0,0,1,0
26.03,0.28,78.67,3,2,0,54.657209,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
942.02,6238.98,1122120.92,158,156,0,1.695054,0.974349,0.961552,151.9251715,0.073232188,0,0,0,0,0,0
107.14,0.97,323.35,3,2,0,72.934466,50.5,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
6125.3,3720.11,1459809.6,228,17,0,98.914516,9.676487,1.885717,429.94339,-265.4431151,376813.293,331478.8706,0,17,41,0
0,40015.56,1050441.85,1,26,0,240.918499,16.715101,25,25,409.5926189,7133.284471,0,0,0,17,0
2.11,0,6.32,3,2,0,1632.02954,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,48.75,1,1,0,10.5,10.5,10.498953,10.49895304,0.001046957,0,0,0,0,0,0
23.23,0,69.68,3,1,0,101,101,33.668884,101.006652,-0.006652,0,0,0,0,0,0
0,2044.89,229027.95,0,112,1,0.673905,0.280792,0,0,31.44866499,1.243606579,0,0,0,2,0
21.77,0,65.3,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
149125.42,64746.81,939867.53,5,3,0,0.324265,0.201135,0.048831,0.244153229,0.359252221,949.3743532,84.1057999,0,1,12,0
6.67,18057.76,361282.05,19,20,0,7.527048,2.011054,2.115016,40.18529705,0.03578114,75374,0,0,0,1,0
27.66,29865.34,59786,2,2,0,2.050195,1.425112,1.424378,2.848756653,0.001466957,0,0,0,0,0,0
1.28,0,5.12,4,2,0,1057.567022,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
3.31,0.03,9.97,3,2,0,1481.853677,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
20616.33,6455.83,260307.68,12,2,0,1.313371,0.755686,0.108333,1.3,0.21137134,31863.3167,22739.25634,0,3,11,0
7398.79,3993.05,99708.08,7,12,0,52.99,11.115375,19.054488,133.3814174,0.003087,1.497285103,0,0,0,1,0
199.32,15815.89,991149.48,53,62,0,0.204812,0.074471,0.086688,4.59447591,0.022700097,0,0,0,0,0,0
0,2955.19,132983.35,0,45,1,138.108879,33.563496,0,0,1510.357301,603.9023128,0,0,0,2,0
34.23,0,68.45,2,2,0,84.128804,50.5,50.499234,100.9984687,0.001531312,0,0,0,0,0,0
13.69,16639.25,299752.93,18,18,0,1.260065,0.662847,0.662025,11.91645869,0.01479575,0,0,0,0,0,0
346.6,11476.83,425336.02,2,37,1,102.407463,22.15583,0.005655,0.011310938,819.754398,49996.24782,0,0,0,36,0
20.83,0,62.48,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
1.56,0.11,4.9,3,2,0,1902.141658,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,2073.64,319340.05,0,154,1,1.000069,0.449732,0,0,69.25874125,1.670521252,0,0,0,2,0
19.42,0.49,78.67,4,2,0,84.280068,50.5,25.249492,100.99797,0.002030037,0,0,0,0,0,0
19576.74,24124.77,984173.5,17,27,0,1.016,0.258576,0.408221,6.939762572,0.041794648,196.718811,116.4072544,0,3,9,0
0,0,78,1,1,0,0.3,0.3,0.296956,0.29695578,0.00304422,0,0,0,0,0,0
162.48,0.29,325.83,2,3,0,91.769851,33.666667,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
90.17,4632.18,405491.32,79,86,0,36,5.653614,6.153849,486.1540929,0.056692047,0,0,0,0,0,0
0,25195.67,226761.07,0,9,1,10.0061,2.090816,0,0,18.81734066,0.678605901,0,0,0,1,0
6655.9,2979.73,419515.92,59,9,0,15.64,8.537133,1.361521,80.32972241,-3.495527442,30340.66591,31690.97987,0,10,17,0
9.06,658.83,1335.77,2,2,0,0.5,0.272397,0.271935,0.54387009,0.000924,0,0,0,0,0,0
21.17,0,63.52,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
8752.41,27148.97,1518063.67,99,24,0,10.04,1.146971,0.292057,28.91367082,-1.38636733,639057.8145,287584.8192,0,25,41,0
0,38950.08,228586.02,1,2,0,2,1.5,2.999559,2.999559,0.000441,463.3618003,0,0,0,5,0
161.63,0.9,325.07,2,2,0,96.201085,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,6644.08,1036477.12,0,156,1,19.099,4.370303,0,0,681.767321,101.3441709,0,0,0,7,0
155.98,0,311.97,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
22.77,0,68.3,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
1.24,0.07,3.87,3,2,0,1040.655609,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
76.89,0,307.57,4,1,0,101,101,25.249508,100.9980316,0.001968437,0,0,0,0,0,0
1522.03,29572.18,495985.32,15,16,0,240.095,55.843665,59.565952,893.4892871,0.009351478,0,0,0,0,0,0
161.49,0.88,324.73,2,2,0,61.071489,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
1045.07,4370.72,800697.08,5,182,0,1.009482,0.526098,17.420005,87.10002492,8.649816559,18980.58215,0,0,0,16,0
0,1889.87,226784.58,0,120,1,0.575906,0.259342,0,0,31.12100307,0.591991729,0,0,0,2,0
163.19,0.37,327.12,2,2,0,66.637242,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
60.9,12401.59,610540.5,47,49,0,5.087868,1.659553,1.729753,81.29837521,0.01974,0,0,0,0,0,0
0,19842.23,39684.47,0,2,1,1.137,0.5685,0,0,1.137,0,0,0,0,0,0
159.58,0,319.15,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
2182.94,1533.33,978490.35,319,184,0,361,6.934697,4.202828,1340.7021,-64.71783018,11802938.87,11071274.66,0,53,85,0
12574.41,3628.85,149205.1,11,3,0,1.995,1.33,0.4516,4.967601185,-0.977601185,19043.11062,10154.89984,0,3,7,0
8770.2,117277.82,1008384.1,8,8,0,9.078019,3.019727,2.765625,22.125,2.03281732,0.533020808,0,0,0,1,0
0,0,6.92,0,1,1,4,4,0,0,4,0,0,0,0,0,0
8.64,159007.3,636055.12,3,4,0,76.78,20.96625,27.954112,83.86233536,0.00266464,0,0,0,0,0,0
2.41,3759.78,15048.73,4,4,0,0.57105,0.298528,0.297913,1.191652875,0.002457375,0,0,0,0,0,0
24.45,0.23,73.82,3,2,0,74.951849,50.5,33.666159,100.998477,0.001523001,0,0,0,0,0,0
107.03,4.6,330.3,3,2,0,66.710178,50.5,33.666157,100.9984698,0.001530218,0,0,0,0,0,0
0,9538.39,133537.42,0,14,1,46,5.307854,0,0,74.30995206,1.048542063,0,0,0,1,0
0,2217.32,319294.23,0,144,1,10.027575,0.649585,0,0,93.54023039,11.53587918,0,0,0,4,0
9.16,18372.83,477931.87,26,26,0,50,20.803803,20.80304,540.8790295,0.01986056,0,0,0,0,0,0
0,17.09,170917.35,0,9999,1,112000,100.155183,0,0,1001451.674,560309.7921,0,345388.4644,0,62,0
25331.54,782.06,715539.6,28,8,0,500,115.503862,79.46297,2224.963159,-1300.932259,81346.19672,81845.98761,0,6,5,0
25.04,0,75.13,3,2,0,92.879202,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
13.45,4250.39,25583.03,6,6,0,9.5,7.159167,7.158719,42.952312,0.002688,0,0,0,0,0,0
0,1394.4,319316.93,0,229,1,4.482087,1.606492,0,0,367.8865837,85.91205688,0,0,0,4,0
160.8,0.84,323.28,2,2,0,53.351945,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0.73,2876.68,11509.67,4,4,0,1.9673,0.92732,0.92648,3.705918682,0.00336,0,0,0,0,0,0
7.11,0,21.33,3,1,0,101,101,33.666121,100.998362,0.001638,0,0,0,0,0,0
0,16261.63,113831.38,0,7,1,115.541142,39.519449,0,0,276.6361419,604.6020602,0,0,0,2,0
53777.63,67447.69,431123.65,3,4,0,8.7,4.389026,5.851804,17.55541137,0.000693,2.265078569,0,0,0,3,0
3446.66,1365.12,965446.7,130,379,0,61.681975,10.475134,30.557553,3972.481887,-2.406003844,1564.980921,1564.732899,0,2,4,0
18343.94,4591.75,912651.27,48,7,0,2.315862,1.082853,0.237672,11.40827295,-3.82830325,31553.8081,22804,0,7,7,0
0,4961.26,302636.78,0,61,1,1.012105,0.761104,0,0,46.42734534,8.610271819,0,0,0,5,0
27059.42,66157.83,736680.37,15,5,0,2.195785,0.679291,0.224667,3.37,0.02645585,17624.80486,13616.80986,0,4,7,0
17.85,0,71.38,4,1,0,101,101,25.249475,100.9979,0.0021,0,0,0,0,0,0
22406.49,13148.02,235733.6,7,6,0,50,19.018178,16.654141,116.5789867,-2.469916702,14.02370555,0,0,0,1,0
24.46,0.25,73.88,3,2,0,100.110361,50.5,33.666152,100.9984557,0.001544256,0,0,0,0,0,0
16.08,493.45,658688.67,1285,1293,0,8.499777,1.088176,1.094531,1406.471997,0.539721,0,0,0,0,0,0
162.31,0.33,325.27,2,2,0,77.646897,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,3052.81,283910.95,0,93,1,1.106754,0.841029,0,0,78.2157097,7.688606451,0,0,0,4,0
25.42,0.38,77.4,3,3,0,62.99832,33.666667,33.666163,100.998488,0.001512,0,0,0,0,0,0
21.78,0,65.35,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
22.18,0,66.55,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,1.67,1,1,0,0.695,0.695,0.694528,0.694528364,0.000471636,0,0,0,0,0,0
162.19,0.21,324.8,2,2,0,87.135951,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
24.56,0.43,74.55,3,2,0,99.934498,50.5,33.666152,100.9984557,0.001544256,0,0,0,0,0,0
162.94,0.3,326.48,2,2,0,87.751576,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
3.2,0,9.6,3,2,0,1891.665334,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
1697.79,1772.61,810255.43,282,187,0,1175,88.688726,58.810325,16584.5117,0.28004122,213503677.5,186169900.9,0,79,65,0
2.86,0.42,9.42,3,2,0,1439.261728,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,1162.75,201155,0,173,1,2.230959,1.166326,0,0,201.7744382,4.995819893,0,0,0,2,0
4.18,88550.25,354217.75,4,4,0,2.61,1.308006,1.30376,5.215041762,0.016983168,0,0,0,0,0,0
0,1458.58,542590.4,0,372,1,12.487111,1.922825,0,0,715.2908082,1.562112601,0,0,0,2,0
75.97,943.87,231504.72,227,227,0,0.776586,0.263336,0.262916,59.68191428,0.095361,0,0,0,0,0,0
0,1565.85,192599.6,0,123,1,0.627576,0.225735,0,0,27.76541311,1.357785186,0,0,0,2,0
25.28,7000.85,295021.62,39,42,0,8,1.068272,1.149934,44.84742901,0.019980018,0,0,0,0,0,0
6642.61,6489.07,746009.1,83,30,0,21.396583,4.576228,1.809669,150.20252,-12.91568784,1778759.28,731637.2184,0,19,48,0
0,3713.03,319320.53,0,86,1,1.004601,0.503048,0,0,43.26215556,1.545659447,0,0,0,2,0
0,1819.97,283914.73,0,156,1,0.743316,0.264971,0,0,41.33550895,1.035393529,0,0,0,2,0
8.73,0,17.47,2,1,0,59.257306,59.257306,29.628149,59.25629755,0.001008,0,0,0,0,0,0
14.25,7901.98,31664.92,4,4,0,21.168,13.713133,13.712673,54.85069292,0.001840381,0,0,0,0,0,0
6.46,75624.18,226891.9,3,3,0,6997.99,2347.99652,2347.996072,7043.988215,0.001344,0,0,0,0,0,0
159.39,0,318.78,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
23.49,0,70.47,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
18.96,0,56.87,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,2241.88,291443.93,0,130,1,0.803369,0.463637,0,0,60.272862,7.242583364,0,0,0,4,0
20.41,32329.7,226450.8,7,7,0,15,6.935748,6.934136,48.53894871,0.01128392,0,0,0,0,0,0
2.41,0,9.63,4,2,0,1063.254749,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
21.63,0,64.9,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
162.62,0.5,326.25,2,2,0,83.521285,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,25196.59,226769.35,0,9,1,49.533057,7.192963,0,0,64.73666936,0.993826002,0,0,0,1,0
8.54,589.8,99393.58,9976,24,0,1199.99,329.422932,0.750198,7483.977604,422.172766,1652.997912,0,0,0,8,0
8117.8,3773.9,298432.42,27,21,0,10.001,5.019678,3.899876,105.2966474,0.116581286,11335.8114,11334.49396,0,7,4,0
263.07,3577.84,582608.37,25,161,0,1.451,0.104773,0.671968,16.7992019,0.069199783,105.195917,0,0,0,6,0
11.59,10863.28,54374.35,5,5,0,2,0.844889,0.841387,4.20693524,0.0175078,0,0,0,0,0,0
73.05,9950.47,100162.12,9,10,0,15.892661,4.412273,4.901603,44.11443099,0.00830013,0,0,0,0,0,0
26984.84,6156.54,231989.65,7,7,0,7.256911,3.507188,1.893273,13.25291252,11.29740193,560.8123147,0,0,0,11,0
0,0,32.03,1,1,0,0.555062,0.555062,0.554558,0.55455817,0.000504,0,0,0,0,0,0
163724.02,0,327448.05,2,1,0,0.002457,0.002457,0.000202,0.00040476,0.00205268,2860,2860,0,1,1,0
14650.24,4046.73,418453.62,20,31,0,0.399767,0.158814,0.24557,4.911409653,0.011834872,757.7525027,757.6849,0,1,2,0
1.27,0.38,4.55,3,2,0,1492.495456,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
2.41,0,9.63,4,2,0,1061.429976,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
0,1512.59,201174.15,0,133,1,0.362425,0.186939,0,0,24.86285972,0.676638456,0,0,0,2,0
1089.89,4918.16,416340.28,21,80,0,2.010133,0.194662,0.741053,15.56210855,0.010850275,202.1112472,0,0,0,3,0
10071.66,6393,953557.6,75,31,0,119.1,15.450363,6.960947,522.071,-43.1097515,1028858.677,591900.6923,0,10,38,0
23.88,0.25,72.13,3,2,0,99.399829,50.5,33.666152,100.9984557,0.001544256,0,0,0,0,0,0
1010.05,194511.96,393064.12,4,2,0,0.9218,0.4629,0.231035,0.92414121,0.00165879,0,0,0,0,0,0
31893.21,27712.67,681826.18,4,20,0,0.5,0.14095,0.55,2.2,0.61899236,317.3962559,0,0,0,8,0
19.69,0,59.08,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
